,Customer_ID,Recency,Frequency,Monetary
1102,1103,253,10,124.96
1103,1104,348,1,8.32
1104,1105,308,1,7.89
1105,1106,321,2,13.379999999999999
1106,1107,332,1,7.1
1107,1108,82,3,25.75
1108,1109,322,1,7.29
1109,1110,333,2,17.55
1110,1111,337,1,5.0
1111,1112,349,1,44.92
1112,1113,354,1,0.63
1113,1114,229,4,24.520000000000003
1114,1115,334,2,25.93
1115,1116,314,1,27.12
1116,1117,322,2,9.67
1117,1118,247,1,6.07
1118,1119,108,13,65.17999999999999
1119,1120,282,1,7.43
1120,1121,314,2,4.0
1121,1122,331,3,34.24
1122,1123,252,1,36.27
1123,1124,55,6,39.13
1124,1125,236,2,11.370000000000001
1125,1126,303,2,17.5
1126,1127,286,1,9.68
1127,1128,308,3,15.83
1128,1129,151,1,7.15
1129,1130,288,1,31.24
1130,1131,288,3,19.35
1131,1132,206,1,8.87
1132,1133,307,2,12.2
1133,1134,257,28,173.6
1134,1135,75,2,12.07
1135,1136,260,6,58.04
1136,1137,289,5,45.42
1137,1138,341,4,24.18
1138,1139,247,2,10.62
1139,1140,310,5,60.03
1140,1141,313,2,10.57
1141,1142,310,3,32.019999999999996
1142,1143,309,2,5.93
1143,1144,293,2,22.849999999999998
1144,1145,247,1,19.75
1145,1146,325,2,21.4
1146,1147,302,2,8.25
1147,1148,308,2,5.24
1148,1149,324,2,8.07
1149,1150,312,2,64.89
1150,1151,214,4,15.66
1151,1152,353,3,21.54
1152,1153,345,2,7.359999999999999
1153,1154,295,7,87.46000000000001
1154,1155,333,1,5.62
1155,1156,308,6,116.52000000000001
1156,1157,286,2,8.6
1157,1158,293,1,2.11
1158,1159,336,4,41.43
1159,1160,130,3,21.270000000000003
1160,1161,304,2,17.49
1161,1162,296,1,11.7
1162,1163,280,1,5.46
1163,1164,99,3,28.0
1164,1165,117,9,121.16
1165,1166,45,4,23.36
1166,1167,171,1,6.25
1167,1168,242,2,38.540000000000006
1168,1169,76,2,11.440000000000001
1169,1170,268,27,203.17000000000002
1170,1171,343,1,5.73
1171,1172,247,1,15.0
1172,1173,241,1,22.38
1173,1174,209,1,7.23
1174,1175,264,2,12.11
1175,1176,260,3,28.650000000000002
1176,1177,307,6,39.75
1177,1178,294,8,32.15
1178,1179,263,2,5.49
1179,1180,268,1,8.31
1180,1181,251,1,2.78
1181,1182,69,4,55.02
1182,1183,190,2,29.75
1183,1184,229,4,68.53
1184,1185,327,2,11.74
1185,1186,323,1,7.61
1186,1187,308,1,90.21
1187,1188,351,6,19.73
1188,1189,226,1,34.06
1189,1190,270,1,7.23
1190,1191,333,1,13.5
1191,1192,317,2,15.89
1192,1193,188,5,21.310000000000002
1193,1194,286,1,7.63
1194,1195,246,5,107.74
1195,1196,345,8,73.5
1196,1197,66,5,39.93
1197,1198,311,1,16.25
1198,1199,120,1,6.35
1199,1200,310,2,7.85
1200,1201,348,1,6.4
1201,1202,341,2,19.16
1202,1203,269,2,24.810000000000002
1203,1204,303,10,162.94
1204,1205,309,2,9.01
1205,1206,158,2,20.810000000000002
1206,1207,307,5,34.04
1207,1208,193,3,54.33
1208,1209,292,8,65.28
1209,1210,323,2,91.56
1210,1211,362,3,15.09
1211,1212,267,2,12.459999999999999
1212,1213,303,2,9.48
1213,1214,318,1,10.25
1214,1215,296,4,19.11
1215,1216,326,2,9.74
1216,1217,360,1,10.62
1217,1218,345,1,8.25
1218,1219,285,2,28.63
1219,1220,344,2,13.68
1220,1221,312,1,40.06
1221,1222,137,1,6.75
1222,1223,220,1,15.15
1223,1224,239,7,52.89
1224,1225,84,4,41.95
1225,1226,264,2,13.86
1226,1227,312,6,45.12
1227,1228,146,1,1.5
1228,1229,268,3,45.82
1229,1230,203,2,6.640000000000001
1230,1231,344,1,13.08
1231,1232,143,1,7.94
1232,1233,289,2,21.58
1233,1234,352,1,5.73
1234,1235,259,1,16.38
1235,1236,250,2,24.73
1236,1237,267,1,7.23
1237,1238,351,1,10.23
1238,1239,100,10,39.89
1239,1240,250,7,119.60000000000001
1240,1241,206,22,305.5
1241,1242,162,11,177.1
1242,1243,272,6,33.6
1243,1244,293,2,14.73
1244,1245,263,9,45.67
1245,1246,198,1,18.32
1246,1247,340,3,6.67
1247,1248,311,9,278.02
1248,1249,283,5,59.37
1249,1250,255,8,82.82
1250,1251,337,1,3.53
1251,1252,360,1,6.35
1252,1253,320,21,161.51
1253,1254,318,1,2.76
1254,1255,227,9,83.6
1255,1256,155,1,3.13
1256,1257,238,9,580.35
1257,1258,293,3,35.03
1258,1259,284,4,44.69
1259,1260,352,2,119.23
1260,1261,256,1,4.5
1261,1262,255,6,48.06
1262,1263,276,4,23.33
1263,1264,362,1,11.37
1264,1265,170,2,7.7
1265,1266,175,1,5.12
1266,1267,165,3,17.69
1267,1268,284,2,11.69
1268,1269,329,3,11.42
1269,1270,290,15,343.27
1270,1271,322,2,10.370000000000001
1271,1272,148,1,8.87
1272,1273,244,6,32.089999999999996
1273,1274,304,4,19.83
1274,1275,184,1,17.66
1275,1276,354,6,33.46
1276,1277,286,11,149.88
1277,1278,289,1,6.35
1278,1279,250,3,20.14
1279,1280,345,2,7.78
1280,1281,235,7,77.56
1281,1282,267,8,46.02
1282,1283,340,1,15.77
1283,1284,307,3,36.769999999999996
1284,1285,293,2,10.39
1285,1286,273,1,3.56
1286,1287,338,3,26.25
1287,1288,305,1,12.48
1288,1289,306,2,82.48
1289,1290,231,1,16.38
1290,1291,295,1,3.41
1291,1292,255,5,29.009999999999998
1292,1293,197,1,2.37
1293,1294,346,3,23.18
1294,1295,298,1,8.88
1295,1296,217,1,4.5
1296,1297,138,2,77.04
1297,1298,352,1,7.06
1298,1299,297,3,70.41
1299,1300,318,3,43.26
1300,1301,256,1,8.38
1301,1302,333,3,46.0
1302,1303,346,2,7.699999999999999
1303,1304,152,10,79.16
1304,1305,299,4,38.21
1305,1306,240,1,8.38
1306,1307,313,4,32.76
1307,1308,358,1,3.34
1308,1309,316,1,6.54
1309,1310,302,5,29.24
1310,1311,337,1,33.53
1311,1312,249,7,70.69
1312,1313,294,3,30.299999999999997
1313,1314,302,22,416.16
1314,1315,256,2,23.06
1315,1316,142,1,8.05
1316,1317,284,7,99.94
1317,1318,130,1,2.86
1318,1319,221,6,48.45
1319,1320,175,19,177.22
1320,1321,344,2,7.09
1321,1322,293,1,7.94
1322,1323,236,6,43.53
1323,1324,292,2,14.07
1324,1325,290,2,13.58
1325,1326,273,15,113.08
1326,1327,326,9,60.99
1327,1328,269,1,1.89
1328,1329,273,1,5.73
1329,1330,333,3,17.91
1330,1331,291,1,13.66
1331,1332,223,1,1.82
1332,1333,316,2,23.52
1333,1334,234,2,41.53
1334,1335,299,10,123.95
1335,1336,355,5,53.18
1336,1337,192,1,6.09
1337,1338,324,2,17.05
1338,1339,270,14,90.52
1339,1340,51,10,160.94
1340,1341,288,4,31.080000000000002
1341,1342,291,1,42.44
1342,1343,271,1,12.51
1343,1344,138,3,18.69
1344,1345,226,2,10.780000000000001
1345,1346,284,14,79.07
1346,1347,287,20,200.33
1347,1348,318,3,92.42
1348,1349,293,6,40.53
1349,1350,306,7,39.36
1350,1351,351,1,2.06
1351,1352,282,3,22.34
1352,1353,314,1,11.46
1353,1354,335,2,21.26
1354,1355,299,4,28.95
1355,1356,74,1,1.54
1356,1357,290,3,31.04
1357,1358,282,1,7.15
1358,1359,336,1,3.44
1359,1360,312,2,9.680000000000001
1360,1361,288,1,8.04
1361,1362,230,1,7.23
1362,1363,246,4,188.74
1363,1364,342,5,29.450000000000003
1364,1365,354,5,58.3
1365,1366,259,6,36.769999999999996
1366,1367,342,1,2.0
1367,1368,158,3,6.24
1368,1369,155,5,40.41
1369,1370,293,1,7.23
1370,1371,224,2,8.94
1371,1372,298,2,13.68
1372,1373,218,4,34.05
1373,1374,286,1,3.12
1374,1375,242,7,114.99
1375,1376,307,1,5.32
1376,1377,287,1,5.73
1377,1378,265,1,5.73
1378,1379,339,1,4.83
1379,1380,297,4,30.33
1380,1381,355,1,6.13
1381,1382,284,1,12.0
1382,1383,304,11,108.91
1383,1384,309,11,186.13
1384,1385,310,5,32.38
1385,1386,334,6,64.94
1386,1387,182,6,36.19
1387,1388,322,2,8.17
1388,1389,305,4,26.130000000000003
1389,1390,260,6,40.81
1390,1391,168,2,11.86
1391,1392,249,1,12.38
1392,1393,344,2,41.45
1393,1394,163,2,59.879999999999995
1394,1395,77,4,544.79
1395,1396,310,2,13.63
1396,1397,216,7,106.15
1397,1398,316,2,9.58
1398,1399,315,5,42.91
1399,1400,334,2,18.59
1400,1401,172,2,40.82
1401,1402,334,1,3.5
1402,1403,181,1,20.75
1403,1404,281,5,74.78
1404,1405,352,1,2.86
1405,1406,250,2,15.09
1406,1407,238,2,11.260000000000002
1407,1408,281,1,13.5
1408,1409,336,2,20.46
1409,1410,108,1,172.06
1410,1411,259,3,18.37
1411,1412,254,3,35.13
1412,1413,182,2,22.75
1413,1414,271,4,37.78
1414,1415,357,1,2.78
1415,1416,336,2,6.279999999999999
1416,1417,309,6,89.82
1417,1418,344,1,32.12
1418,1419,297,12,129.71
1419,1420,303,11,293.6
1420,1421,330,2,11.74
1421,1422,300,4,20.98
1422,1423,291,10,73.05
1423,1424,317,1,8.13
1424,1425,317,3,27.56
1425,1426,345,1,7.43
1426,1427,317,1,5.12
1427,1428,304,10,139.23000000000002
1428,1429,319,6,35.84
1429,1430,347,1,7.56
1430,1431,281,1,6.44
1431,1432,303,10,159.47
1432,1433,350,2,9.73
1433,1434,327,5,78.29
1434,1435,316,5,24.0
1435,1436,277,3,9.76
1436,1437,230,8,29.93
1437,1438,338,2,8.81
1438,1439,319,7,50.15
1439,1440,214,2,14.58
1440,1441,241,4,28.630000000000003
1441,1442,323,7,42.69
1442,1443,89,14,366.62
1443,1444,168,4,22.3
1444,1445,224,1,1.3
1445,1446,338,1,5.73
1446,1447,176,3,14.01
1447,1448,295,8,226.22
1448,1449,275,2,19.57
1449,1450,337,2,77.69999999999999
1450,1451,131,2,21.36
1451,1452,323,2,7.21
1452,1453,312,2,26.310000000000002
1453,1454,248,1,3.63
1454,1455,284,1,5.75
1455,1456,327,3,41.82
1456,1457,338,3,71.09
1457,1458,348,1,5.38
1458,1459,295,3,47.480000000000004
1459,1460,345,1,4.88
1460,1461,244,3,25.15
1461,1462,284,6,43.97
1462,1463,311,2,13.879999999999999
1463,1464,337,1,3.54
1464,1465,335,1,18.12
1465,1466,298,1,10.3
1466,1467,338,1,8.18
1467,1468,205,1,7.02
1468,1469,282,2,6.63
1469,1470,358,2,7.23
1470,1471,256,9,201.57
1471,1472,302,3,45.129999999999995
1472,1473,360,2,18.96
1473,1474,255,2,7.15
1474,1475,299,2,13.43
1475,1476,294,2,31.91
1476,1477,168,1,6.82
1477,1478,317,2,11.73
1478,1479,99,8,83.48
1479,1480,273,9,85.2
1480,1481,331,3,16.29
1481,1482,255,1,1.54
1482,1483,104,8,49.54
1483,1484,163,3,39.98
1484,1485,277,4,104.41
1485,1486,291,10,203.72
1486,1487,316,2,85.49000000000001
1487,1488,308,1,8.05
1488,1489,361,1,8.88
1489,1490,319,5,114.08
1490,1491,316,1,5.03
1491,1492,358,2,6.49
1492,1493,361,3,19.9
1493,1494,178,13,116.35
1494,1495,298,15,218.5
1495,1496,221,7,79.47
1496,1497,317,3,26.79
1497,1498,333,4,77.45
1498,1499,127,1,7.61
1499,1500,343,1,7.02
1500,1501,357,1,6.75
1501,1502,303,6,64.71
1502,1503,277,1,4.38
1503,1504,321,2,7.9
1504,1505,201,5,29.049999999999997
1505,1506,260,4,30.64
1506,1507,159,3,13.149999999999999
1507,1508,283,1,7.02
1508,1509,186,4,18.27
1509,1510,115,1,2.39
1510,1511,11,5,26.1
1511,1512,332,5,62.019999999999996
1512,1513,348,1,8.21
1513,1514,276,3,30.13
1514,1515,257,1,4.04
1515,1516,333,4,14.32
1516,1517,284,1,4.04
1517,1518,127,1,8.04
1518,1519,282,6,95.28999999999999
1519,1520,331,1,4.06
1520,1521,267,1,7.59
1521,1522,173,2,13.21
1522,1523,101,1,7.02
1523,1524,247,9,105.24000000000001
1524,1525,311,19,359.88
1525,1526,275,2,7.5
1526,1527,205,1,13.58
1527,1528,299,20,580.38
1528,1529,299,4,26.439999999999998
1529,1530,322,2,34.52
1530,1531,323,9,37.2
1531,1532,256,4,25.66
1532,1533,137,1,2.19
1533,1534,340,1,6.75
1534,1535,226,2,10.95
1535,1536,100,2,16.17
1536,1537,267,12,87.91
1537,1538,105,4,244.45
1538,1539,284,2,10.979999999999999
1539,1540,257,9,198.07999999999998
1540,1541,323,7,64.95
1541,1542,359,1,8.43
1542,1543,288,9,80.32000000000001
1543,1544,235,2,12.579999999999998
1544,1545,318,18,123.7
1545,1546,311,1,3.82
1546,1547,210,2,29.14
1547,1548,275,4,41.85
1548,1549,338,2,23.07
1549,1550,302,1,44.92
1550,1551,331,3,46.48
1551,1552,305,17,174.43
1552,1553,320,1,4.06
1553,1554,285,1,5.62
1554,1555,354,1,9.0
1555,1556,341,2,14.120000000000001
1556,1557,301,3,22.79
1557,1558,339,3,50.519999999999996
1558,1559,329,1,6.63
1559,1560,130,1,4.94
1560,1561,275,3,9.129999999999999
1561,1562,302,2,67.17999999999999
1562,1563,326,4,23.39
1563,1564,315,6,22.51
1564,1565,101,2,13.2
1565,1566,228,2,12.55
1566,1567,274,4,126.04999999999998
1567,1568,295,5,20.12
1568,1569,359,1,5.01
1569,1570,295,2,17.09
1570,1571,349,2,11.46
1571,1572,110,22,186.12
1572,1573,275,2,6.41
1573,1574,34,6,47.54
1574,1575,264,5,64.96
1575,1576,283,2,5.59
1576,1577,258,15,111.07000000000001
1577,1578,283,10,91.0
1578,1579,313,2,26.880000000000003
1579,1580,340,1,3.75
1580,1581,81,1,10.0
1581,1582,271,1,3.12
1582,1583,317,1,3.63
1583,1584,282,7,75.61
1584,1585,274,11,69.25
1585,1586,327,1,16.12
1586,1587,160,1,5.5
1587,1588,203,4,43.95
1588,1589,340,2,29.689999999999998
1589,1590,280,12,34.22
1590,1591,320,6,98.3
1591,1592,142,1,40.89
1592,1593,285,3,11.12
1593,1594,312,2,32.32
1594,1595,342,2,16.869999999999997
1595,1596,198,5,109.97999999999999
1596,1597,265,1,5.73
1597,1598,320,5,51.959999999999994
1598,1599,190,1,7.15
1599,1600,310,3,21.92
1600,1601,131,1,6.21
1601,1602,245,2,11.27
1602,1603,206,2,10.16
1603,1604,328,2,37.519999999999996
1604,1605,323,3,121.91999999999999
1605,1606,330,5,31.71
1606,1607,284,1,24.06
1607,1608,142,7,109.93
1608,1609,220,3,17.71
1609,1610,297,21,227.41
1610,1611,321,2,14.01
1611,1612,338,1,18.32
1612,1613,26,6,323.9
1613,1614,364,1,5.32
1614,1615,255,6,27.94
1615,1616,326,4,117.56
1616,1617,299,6,42.879999999999995
1617,1618,253,5,46.03
1618,1619,327,1,22.38
1619,1620,282,1,3.82
1620,1621,319,2,14.38
1621,1622,288,11,67.83
1622,1623,284,4,104.86
1623,1624,27,3,25.13
1624,1625,170,5,52.26
1625,1626,239,15,382.19
1626,1627,294,1,2.37
1627,1628,353,5,59.480000000000004
1628,1629,359,3,9.49
1629,1630,282,9,129.58
1630,1631,334,2,15.969999999999999
1631,1632,356,1,5.73
1632,1633,274,2,73.08
1633,1634,273,3,49.72
1634,1635,280,7,66.95
1635,1636,300,14,102.69
1636,1637,283,11,36.08
1637,1638,251,1,6.13
1638,1639,298,1,5.18
1639,1640,305,7,116.03
1640,1641,354,2,15.23
1641,1642,331,12,367.8
1642,1643,253,4,14.98
1643,1644,347,13,89.43
1644,1645,315,8,54.75
1645,1646,164,2,22.93
1646,1647,293,2,15.180000000000001
1647,1648,113,5,39.07
1648,1649,218,12,138.0
1649,1650,283,1,6.75
1650,1651,50,1,7.23
1651,1652,276,2,11.440000000000001
1652,1653,136,6,104.39999999999999
1653,1654,131,9,100.44
1654,1655,245,7,108.11
1655,1656,299,1,4.71
1656,1657,78,1,22.42
1657,1658,263,54,290.32
1658,1659,10,22,222.1
1659,1660,0,228,1429.91
1660,1661,83,3,17.97
1661,1662,8,12,174.82
1662,1663,234,3,19.0
1663,1664,85,3,3.61
1664,1665,2,222,1842.65
1665,1666,0,109,679.1899999999999
1666,1667,242,1,8.22
1667,1668,351,1,4.47
1668,1669,10,15,202.38
1669,1670,55,28,224.55
1670,1671,235,1,3.78
1671,1672,70,7,38.66
1672,1673,205,1,0.55
1673,1674,27,2,12.52
1674,1675,65,3,55.92
1675,1676,14,6,55.28
1676,1677,322,2,13.74
1677,1678,48,2,23.72
1678,1679,7,5,27.8
1679,1680,30,3,24.1
1680,1681,138,9,109.6
1681,1682,302,3,73.35
1682,1683,66,62,306.69
1683,1684,1,11,87.09
1684,1685,10,191,1399.33
1685,1686,28,19,268.15999999999997
1686,1687,126,12,55.4
1687,1688,298,1,6.8
1688,1689,130,4,38.3
1689,1690,1,7,166.97
1690,1691,154,7,17.009999999999998
1691,1692,130,5,24.35
1692,1693,340,2,6.07
1693,1694,2,123,1035.63
1694,1695,3,4,30.02
1695,1696,234,2,24.99
1696,1697,57,9,49.77
1697,1698,248,3,30.42
1698,1699,56,6,53.120000000000005
1699,1700,27,1,6.68
1700,1701,15,5,128.37
1701,1702,1,112,1028.61
1702,1703,8,59,352.4
1703,1704,50,5,33.82
1704,1705,101,1,19.62
1705,1706,359,3,11.549999999999999
1706,1707,238,1,13.23
1707,1708,247,1,5.08
1708,1709,187,2,12.3
1709,1710,2,175,1309.15
1710,1711,123,2,7.1
1711,1712,352,2,15.650000000000002
1712,1713,14,26,127.7
1713,1714,224,2,9.59
1714,1715,266,1,2.92
1715,1716,58,13,90.69
1716,1717,262,1,1.62
1717,1718,91,4,33.28
1718,1719,238,1,9.03
1719,1720,129,1,2.62
1720,1721,220,4,55.25
1721,1722,58,2,29.39
1722,1723,55,8,72.02
1723,1724,44,3,15.459999999999999
1724,1725,55,116,498.03999999999996
1725,1726,29,2,37.09
1726,1727,82,26,130.9
1727,1728,30,19,218.08
1728,1729,13,5,27.77
1729,1730,4,2,34.61
1730,1731,222,3,11.47
1731,1732,275,1,4.95
1732,1733,22,7,114.78
1733,1734,1,5,34.839999999999996
1734,1735,216,2,8.219999999999999
1735,1736,65,4,10.33
1736,1737,293,5,26.45
1737,1738,264,1,8.65
1738,1739,302,1,10.98
1739,1740,273,3,44.39
1740,1741,312,7,188.01999999999998
1741,1742,312,1,4.91
1742,1743,330,1,3.75
1743,1744,291,2,9.59
1744,1745,344,1,4.72
1745,1746,268,2,72.85
1746,1747,312,6,60.93000000000001
1747,1748,343,2,14.85
1748,1749,300,3,8.35
1749,1750,289,20,278.43
1750,1751,298,7,82.76
1751,1752,315,4,42.32
1752,1753,339,1,10.98
1753,1754,311,2,6.26
1754,1755,108,5,82.0
1755,1756,310,3,42.68
1756,1757,341,3,9.45
1757,1758,137,3,10.89
1758,1759,223,1,18.25
1759,1760,339,2,38.24
1760,1761,316,2,6.5600000000000005
1761,1762,258,9,39.51
1762,1763,288,15,793.71
1763,1764,135,3,12.559999999999999
1764,1765,224,6,39.65
1765,1766,352,3,11.25
1766,1767,302,1,3.82
1767,1768,299,3,25.18
1768,1769,266,12,103.45
1769,1770,263,1,31.66
1770,1771,289,9,82.03
1771,1772,157,5,206.25
1772,1773,257,8,56.09
1773,1774,71,3,15.16
1774,1775,277,1,1.75
1775,1776,282,3,16.36
1776,1777,316,3,17.77
1777,1778,324,6,154.79
1778,1779,258,1,4.98
1779,1780,262,1,8.7
1780,1781,344,2,30.330000000000002
1781,1782,319,1,4.06
1782,1783,206,11,147.86
1783,1784,70,1,7.43
1784,1785,322,1,3.82
1785,1786,295,7,46.08
1786,1787,306,8,43.66
1787,1788,234,1,2.19
1788,1789,335,2,11.559999999999999
1789,1790,235,2,10.43
1790,1791,356,2,5.449999999999999
1791,1792,288,1,18.66
1792,1793,293,3,11.66
1793,1794,302,2,35.92
1794,1795,71,24,414.99
1795,1796,335,2,11.8
1796,1797,299,1,13.44
1797,1798,342,2,12.27
1798,1799,281,1,4.98
1799,1800,203,1,12.87
1800,1801,331,5,53.12
1801,1802,320,3,17.65
1802,1803,323,4,88.57
1803,1804,323,2,13.9
1804,1805,318,5,58.66
1805,1806,323,2,8.72
1806,1807,141,3,10.82
1807,1808,275,2,9.36
1808,1809,330,2,46.8
1809,1810,299,5,30.04
1810,1811,338,1,3.9
1811,1812,272,5,76.64
1812,1813,238,2,12.0
1813,1814,269,2,53.29
1814,1815,296,1,10.62
1815,1816,289,3,17.87
1816,1817,340,1,2.0
1817,1818,334,3,15.52
1818,1819,293,2,11.32
1819,1820,305,19,413.61
1820,1821,266,20,135.97
1821,1822,229,2,10.940000000000001
1822,1823,130,9,218.84
1823,1824,237,5,24.4
1824,1825,209,4,35.510000000000005
1825,1826,162,2,10.83
1826,1827,45,3,32.739999999999995
1827,1828,276,2,15.34
1828,1829,303,3,10.3
1829,1830,345,6,86.62
1830,1831,101,2,16.439999999999998
1831,1832,350,1,5.38
1832,1833,299,3,18.73
1833,1834,293,1,10.85
1834,1835,102,2,16.5
1835,1836,52,3,34.59
1836,1837,166,6,89.22999999999999
1837,1838,290,8,117.25999999999999
1838,1839,302,4,40.1
1839,1840,315,8,37.519999999999996
1840,1841,163,1,4.02
1841,1842,187,1,7.88
1842,1843,267,4,65.65
1843,1844,71,2,6.41
1844,1845,104,4,71.12
1845,1846,341,1,3.81
1846,1847,194,9,89.31
1847,1848,191,2,20.46
1848,1849,271,4,43.26
1849,1850,287,10,51.67
1850,1851,338,1,3.54
1851,1852,318,1,9.13
1852,1853,294,9,279.89
1853,1854,19,1,6.44
1854,1855,205,1,7.15
1855,1856,247,3,25.57
1856,1857,264,7,68.06
1857,1858,264,1,32.31
1858,1859,134,25,252.59
1859,1860,327,3,20.23
1860,1861,305,6,43.44
1861,1862,136,49,922.4
1862,1863,362,7,38.34
1863,1864,308,1,6.12
1864,1865,316,9,121.63
1865,1866,244,1,4.57
1866,1867,355,2,8.379999999999999
1867,1868,325,7,99.35
1868,1869,326,1,8.94
1869,1870,305,3,34.4
1870,1871,312,1,2.06
1871,1872,346,7,86.96
1872,1873,200,2,28.150000000000002
1873,1874,281,9,148.78
1874,1875,327,1,7.71
1875,1876,330,2,17.58
1876,1877,254,9,83.9
1877,1878,284,16,113.0
1878,1879,305,6,29.810000000000002
1879,1880,261,3,51.78
1880,1881,272,1,10.44
1881,1882,67,8,94.58
1882,1883,310,1,6.44
1883,1884,312,5,68.0
1884,1885,297,3,13.24
1885,1886,359,1,7.23
1886,1887,355,1,33.18
1887,1888,193,4,22.32
1888,1889,323,1,5.73
1889,1890,326,9,76.61
1890,1891,364,2,9.82
1891,1892,47,3,35.25
1892,1893,270,12,305.15000000000003
1893,1894,284,21,298.42
1894,1895,213,1,11.49
1895,1896,334,1,6.0
1896,1897,253,16,80.85
1897,1898,170,2,11.719999999999999
1898,1899,206,3,12.34
1899,1900,306,5,29.98
1900,1901,271,4,32.730000000000004
1901,1902,272,4,27.599999999999998
1902,1903,347,3,12.690000000000001
1903,1904,348,6,37.68
1904,1905,357,1,4.38
1905,1906,289,3,16.95
1906,1907,288,3,23.1
1907,1908,281,7,75.78
1908,1909,235,1,8.12
1909,1910,359,3,39.05
1910,1911,306,2,12.61
1911,1912,200,2,29.84
1912,1913,226,2,50.57
1913,1914,320,2,4.74
1914,1915,305,6,45.04
1915,1916,57,9,110.69999999999999
1916,1917,188,3,62.46
1917,1918,332,7,71.84
1918,1919,311,3,11.09
1919,1920,64,8,63.0
1920,1921,347,2,12.329999999999998
1921,1922,268,4,145.87
1922,1923,327,2,42.47
1923,1924,346,4,27.08
1924,1925,286,9,49.25
1925,1926,210,1,11.94
1926,1927,358,4,18.77
1927,1928,166,7,83.38
1928,1929,347,8,83.08
1929,1930,325,1,8.46
1930,1931,345,2,8.420000000000002
1931,1932,317,1,5.73
1932,1933,68,3,20.72
1933,1934,299,2,28.32
1934,1935,264,1,6.62
1935,1936,328,3,15.87
1936,1937,242,6,37.37
1937,1938,246,2,13.879999999999999
1938,1939,285,1,9.0
1939,1940,288,11,309.05
1940,1941,277,6,75.78999999999999
1941,1942,326,1,1.94
1942,1943,304,4,346.12
1943,1944,298,3,34.82
1944,1945,361,5,70.71
1945,1946,241,1,13.08
1946,1947,325,2,62.540000000000006
1947,1948,272,3,15.81
1948,1949,291,1,25.18
1949,1950,347,2,47.58
1950,1951,291,1,2.43
1951,1952,309,1,6.68
1952,1953,246,9,34.22
1953,1954,190,1,3.0
1954,1955,295,2,11.19
1955,1956,315,2,12.19
1956,1957,9,4,29.34
1957,1958,258,7,43.21
1958,1959,260,2,14.809999999999999
1959,1960,303,1,5.31
1960,1961,299,6,69.08
1961,1962,294,2,3.81
1962,1963,207,3,60.24
1963,1964,343,3,19.310000000000002
1964,1965,343,1,5.0
1965,1966,293,1,9.62
1966,1967,334,3,20.55
1967,1968,163,1,4.06
1968,1969,301,9,120.28999999999999
1969,1970,172,1,15.43
1970,1971,186,8,65.0
1971,1972,302,23,305.12
1972,1973,353,3,50.42
1973,1974,260,1,27.63
1974,1975,204,3,58.660000000000004
1975,1976,308,1,13.5
1976,1977,320,1,2.11
1977,1978,358,1,7.77
1978,1979,46,1,6.54
1979,1980,266,1,3.42
1980,1981,324,2,46.230000000000004
1981,1982,328,2,11.23
1982,1983,107,5,23.08
1983,1984,345,2,7.24
1984,1985,191,8,209.32
1985,1986,243,2,14.05
1986,1987,281,1,9.82
1987,1988,329,4,23.6
1988,1989,216,1,8.46
1989,1990,230,2,14.18
1990,1991,312,6,36.0
1991,1992,332,1,44.8
1992,1993,157,2,7.970000000000001
1993,1994,274,1,13.5
1994,1995,122,8,55.92
1995,1996,164,1,7.44
1996,1997,264,3,21.69
1997,1998,322,3,13.74
1998,1999,271,1,9.0
1999,2000,296,1,2.86
2000,2001,246,6,39.83
2001,2002,272,4,44.94
2002,2003,234,8,53.52
2003,2004,322,7,78.18
2004,2005,67,15,274.82
2005,2006,225,1,10.37
2006,2007,299,11,58.22
2007,2008,347,1,4.02
2008,2009,312,1,6.75
2009,2010,317,8,149.92
2010,2011,344,3,35.03
2011,2012,236,3,28.97
2012,2013,211,9,83.98
2013,2014,209,2,3.44
2014,2015,313,2,23.259999999999998
2015,2016,135,19,132.3
2016,2017,285,3,52.769999999999996
2017,2018,189,1,12.4
2018,2019,320,1,24.13
2019,2020,154,3,27.21
2020,2021,298,3,81.36
2021,2022,313,3,5.62
2022,2023,322,1,2.66
