userid	timestamp	action	value	testids
user_10005	1691236883	search	0	13535;23346;23463;25662;32412
user_10005	1691236885	product	0	13535;23346;23463;25662;32412
user_10005	1691236886	cart	30000.0	13535;23346;23463;25662;32412
user_10005	1691236902	checkout	30000.0	13535;23346;23463;25662;32412
user_10005	1691323307	category	0	13535;23346;23463;25662;32412
user_10005	1691323340	search	0	13535;23346;23463;25662;32412
user_10005	1691323363	search	0	13535;23346;23463;25662;32412
user_10005	1691323371	product	0	13535;23346;23463;25662;32412
user_10005	1691323393	search	0	13535;23346;23463;25662;32412
user_10005	1691409802	search	0	13535;23346;23463;25662;32412
user_10005	1691409810	product	0	13535;23346;23463;25662;32412
user_10005	1691409820	cart	21000.0	13535;23346;23463;25662;32412
user_10005	1691409831	search	0	13535;23346;23463;25662;32412
user_10005	1691496234	search	0	13535;23346;23463;25662;32412
user_10005	1691755443	search	0	13535;23346;23463;25662;32412
user_10005	1691755456	search	0	13535;23346;23463;25662;32412
user_10005	1691755468	product	0	13535;23346;23463;25662;32412
user_10005	1691755475	cart	39900.0	13535;23346;23463;25662;32412
user_10005	1691755489	category	0	13535;23346;23463;25662;32412
user_10005	1691841894	product	0	13535;23346;23463;25662;32412
user_10005	1691841895	cart	24900.0	13535;23346;23463;25662;32412
user_10005	1691841911	mainpage	0	13535;23346;23463;25662;32412
user_10005	1691841918	category	0	13535;23346;23463;25662;32412
user_10005	1691841934	product	0	13535;23346;23463;25662;32412
user_10005	1691841938	search	0	13535;23346;23463;25662;32412
user_10005	1691841959	mainpage	0	13535;23346;23463;25662;32412
user_10005	1691841973	product	0	13535;23346;23463;25662;32412
user_10005	1691841981	search	0	13535;23346;23463;25662;32412
user_10005	1691842005	product	0	13535;23346;23463;25662;32412
user_10005	1691842011	search	0	13535;23346;23463;25662;32412
user_10005	1691842018	category	0	13535;23346;23463;25662;32412
user_10005	1691842038	search	0	13535;23346;23463;25662;32412
user_10005	1691928447	search	0	13535;23346;23463;25662;32412
user_10005	1691928457	product	0	13535;23346;23463;25662;32412
user_10005	1691928479	product	0	13535;23346;23463;25662;32412
user_10005	1692360499	category	0	13535;23346;23463;25662;32412
user_10005	1692360506	product	0	13535;23346;23463;25662;32412
user_10005	1692360517	product	0	13535;23346;23463;25662;32412
user_10005	1692446924	search	0	13535;23346;23463;25662;32412
user_10005	1692446940	search	0	13535;23346;23463;25662;32412
user_10005	1692446957	category	0	13535;23346;23463;25662;32412
user_10005	1692446982	search	0	13535;23346;23463;25662;32412
user_10005	1692446983	search	0	13535;23346;23463;25662;32412
user_10005	1692446990	product	0	13535;23346;23463;25662;32412
user_10005	1692446996	mainpage	0	13535;23346;23463;25662;32412
user_10005	1692533401	product	0	13535;23346;23463;25662;32412
user_10005	1692533403	category	0	13535;23346;23463;25662;32412
user_10005	1692706225	search	0	13535;23346;23463;25662;32412
user_10005	1692706241	product	0	13535;23346;23463;25662;32412
user_10005	1692706259	category	0	13535;23346;23463;25662;32412
user_10005	1692706293	search	0	13535;23346;23463;25662;32412
user_10005	1692706303	search	0	13535;23346;23463;25662;32412
user_10005	1693051924	category	0	13535;23346;23463;25662;32412
user_10005	1693051930	product	0	13535;23346;23463;25662;32412
user_10005	1693051931	search	0	13535;23346;23463;25662;32412
user_10005	1693051938	mainpage	0	13535;23346;23463;25662;32412
user_10005	1693224743	search	0	13535;23346;23463;25662;32412
user_10005	1693224755	product	0	13535;23346;23463;25662;32412
user_10005	1693224771	cart	14800.0	13535;23346;23463;25662;32412
user_10005	1693224810	category	0	13535;23346;23463;25662;32412
user_10005	1693224825	cart	10900.0	13535;23346;23463;25662;32412
user_10005	1693224850	category	0	13535;23346;23463;25662;32412
user_10005	1693224853	search	0	13535;23346;23463;25662;32412
user_10005	1693224860	category	0	13535;23346;23463;25662;32412
user_10005	1693224863	search	0	13535;23346;23463;25662;32412
user_10005	1693224890	category	0	13535;23346;23463;25662;32412
user_10005	1693397693	search	0	13535;23346;23463;25662;32412
user_10005	1693397698	product	0	13535;23346;23463;25662;32412
user_10005	1693397706	cart	12000.0	13535;23346;23463;25662;32412
user_10005	1693397732	search	0	13535;23346;23463;25662;32412
user_10005	1693484176	mainpage	0	13535;23346;23463;25662;32412
user_10005	1693484193	product	0	13535;23346;23463;25662;32412
user_10005	1693484200	search	0	13535;23346;23463;25662;32412
user_10005	1693484202	product	0	13535;23346;23463;25662;32412
user_10005	1693484205	mainpage	0	13535;23346;23463;25662;32412
user_10005	1693484230	product	0	13535;23346;23463;25662;32412
user_10005	1693657048	category	0	13535;23346;23463;25662
user_10005	1693657058	product	0	13535;23346;23463;25662
user_10005	1693743465	category	0	13535;23346;23463;25662
user_10006	1690615613	category	0	13534;23346;23464;25662
user_10006	1690615629	cart	19800.0	13534;23346;23464;25662
user_10006	1690615646	search	0	13534;23346;23464;25662
user_10006	1690615669	product	0	13534;23346;23464;25662
user_10006	1690615679	search	0	13534;23346;23464;25662
user_10006	1690615695	product	0	13534;23346;23464;25662
user_10006	1690615708	cart	13800.0	13534;23346;23464;25662
user_10006	1690615732	product	0	13534;23346;23464;25662
user_10006	1690615752	cart	18800.0	13534;23346;23464;25662
user_10006	1690615757	category	0	13534;23346;23464;25662
user_10006	1690615771	search	0	13534;23346;23464;25662
user_10006	1691047779	mainpage	0	13534;23346;23464;25662
user_10006	1691047803	category	0	13534;23346;23464;25662
user_10006	1691047813	search	0	13534;23346;23464;25662
user_10006	1691220619	mainpage	0	13534;23346;23464;25662
user_10006	1691220639	category	0	13534;23346;23464;25662
user_10006	1691220642	category	0	13534;23346;23464;25662
user_10006	1691220646	search	0	13534;23346;23464;25662
user_10006	1691220654	product	0	13534;23346;23464;25662
user_10006	1691393460	product	0	13534;23346;23464;25662
user_10006	1691393470	category	0	13534;23346;23464;25662
user_10006	1691393472	product	0	13534;23346;23464;25662
user_10006	1691393495	category	0	13534;23346;23464;25662
user_10006	1691393501	product	0	13534;23346;23464;25662
user_10006	1691393522	mainpage	0	13534;23346;23464;25662
user_10006	1691393557	product	0	13534;23346;23464;25662
user_10006	1691739164	mainpage	0	13534;23346;23464;25662
user_10006	1691739166	category	0	13534;23346;23464;25662
user_10006	1691739177	category	0	13534;23346;23464;25662
user_10006	1691739185	mainpage	0	13534;23346;23464;25662
user_10006	1691739210	search	0	13534;23346;23464;25662
user_10006	1691739211	product	0	13534;23346;23464;25662
user_10006	1691739222	cart	7510.0	13534;23346;23464;25662
user_10006	1691739226	category	0	13534;23346;23464;25662
user_10006	1691739234	search	0	13534;23346;23464;25662
user_10006	1691739259	product	0	13534;23346;23464;25662
user_10006	1691739286	search	0	13534;23346;23464;25662
user_10006	1691739296	category	0	13534;23346;23464;25662
user_10006	1691739300	product	0	13534;23346;23464;25662
user_10006	1691739303	cart	12300.0	13534;23346;23464;25662
user_10006	1691739312	product	0	13534;23346;23464;25662
user_10006	1691739326	search	0	13534;23346;23464;25662
user_10006	1691739328	product	0	13534;23346;23464;25662
user_10006	1691739354	search	0	13534;23346;23464;25662
user_10006	1691739361	search	0	13534;23346;23464;25662
user_10006	1691739386	mainpage	0	13534;23346;23464;25662
user_10006	1691739391	product	0	13534;23346;23464;25662
user_10006	1691739418	cart	11700.0	13534;23346;23464;25662
user_10006	1691739428	category	0	13534;23346;23464;25662
user_10006	1691739462	cart	15800.0	13534;23346;23464;25662
user_10006	1691912272	category	0	13534;23346;23464;25662
user_10006	1691912298	search	0	13534;23346;23464;25662
user_10006	1691912322	category	0	13534;23346;23464;25662
user_10006	1691912360	product	0	13534;23346;23464;25662
user_10006	1691912374	product	0	13534;23346;23464;25662
user_10006	1691912404	category	0	13534;23346;23464;25662
user_10006	1691912419	product	0	13534;23346;23464;25662
user_10006	1691912429	cart	8690.0	13534;23346;23464;25662
user_10006	1691912454	product	0	13534;23346;23464;25662
user_10006	1691912493	search	0	13534;23346;23464;25662
user_10006	1691912502	product	0	13534;23346;23464;25662
user_10006	1691912520	cart	8790.0	13534;23346;23464;25662
user_10006	1691912523	category	0	13534;23346;23464;25662
user_10006	1692085326	search	0	13534;23346;23464;25662
user_10006	1692085334	product	0	13534;23346;23464;25662
user_10006	1692085362	product	0	13534;23346;23464;25662
user_10006	1692085369	search	0	13534;23346;23464;25662
user_10006	1692085378	product	0	13534;23346;23464;25662
user_10006	1692085403	category	0	13534;23346;23464;25662
user_10006	1692085416	product	0	13534;23346;23464;25662
user_10006	1692344643	category	0	13534;23346;23464;25662
user_10006	1692517462	product	0	13534;23346;23464;25662
user_10006	1692517473	search	0	13534;23346;23464;25662
user_10006	1692517482	mainpage	0	13534;23346;23464;25662
user_10006	1692517487	category	0	13534;23346;23464;25662
user_10006	1692517492	product	0	13534;23346;23464;25662
user_10006	1692517522	search	0	13534;23346;23464;25662
user_10006	1692517532	category	0	13534;23346;23464;25662
user_10006	1692517543	cart	38100.0	13534;23346;23464;25662
user_10006	1692603950	category	0	13534;23346;23464;25662
user_10006	1692603974	product	0	13534;23346;23464;25662
user_10006	1692603987	search	0	13534;23346;23464;25662
user_10006	1692949604	search	0	13534;23346;23464;25662
user_10006	1692949611	product	0	13534;23346;23464;25662
user_10006	1692949617	cart	35100.0	13534;23346;23464;25662
user_10006	1692949642	search	0	13534;23346;23464;25662
user_10006	1692949678	product	0	13534;23346;23464;25662
user_10006	1692949678	product	0	13534;23346;23464;25662
user_10006	1692949680	category	0	13534;23346;23464;25662
user_10006	1692949681	product	0	13534;23346;23464;25662
user_10006	1692949686	search	0	13534;23346;23464;25662
user_10006	1693036095	category	0	13534;23346;23464;25662
user_10006	1693036128	search	0	13534;23346;23464;25662
user_10006	1693036147	product	0	13534;23346;23464;25662
user_10006	1693036167	cart	28500.0	13534;23346;23464;25662
user_10006	1693036202	category	0	13534;23346;23464;25662
user_10006	1693036220	product	0	13534;23346;23464;25662
user_10006	1693036224	mainpage	0	13534;23346;23464;25662
user_10006	1693036234	product	0	13534;23346;23464;25662
user_10006	1693036258	search	0	13534;23346;23464;25662
user_10006	1693036272	product	0	13534;23346;23464;25662
user_10006	1693036281	cart	34300.0	13534;23346;23464;25662
user_10006	1693036300	checkout	62800.0	13534;23346;23464;25662
user_10006	1693036304	search	0	13534;23346;23464;25662
user_10006	1693295511	mainpage	0	13534;23346;23464;25662
user_10006	1693295546	category	0	13534;23346;23464;25662
user_10006	1693295585	search	0	13534;23346;23464;25662
user_10006	1693295587	category	0	13534;23346;23464;25662
user_10006	1693295591	mainpage	0	13534;23346;23464;25662
user_10006	1693641200	search	0	13534;23346;23464;25662
user_10007	1690802809	product	0	13535;23345;23464;25662
user_10007	1690802843	mainpage	0	13535;23345;23464;25662
user_10007	1690802867	product	0	13535;23345;23464;25662
user_10007	1690802877	category	0	13535;23345;23464;25662
user_10007	1690802922	cart	17500.0	13535;23345;23464;25662
user_10007	1690802939	category	0	13535;23345;23464;25662
user_10007	1690802947	search	0	13535;23345;23464;25662
user_10007	1690802955	product	0	13535;23345;23464;25662
user_10007	1690802963	cart	52700.0	13535;23345;23464;25662
user_10007	1690802987	search	0	13535;23345;23464;25662
user_10007	1690803003	category	0	13535;23345;23464;25662
user_10007	1690803004	product	0	13535;23345;23464;25662
user_10007	1690803007	search	0	13535;23345;23464;25662
user_10007	1690803013	category	0	13535;23345;23464;25662
user_10007	1690803071	search	0	13535;23345;23464;25662
user_10007	1690803085	product	0	13535;23345;23464;25662
user_10007	1690803100	product	0	13535;23345;23464;25662
user_10007	1690803138	product	0	13535;23345;23464;25662
user_10007	1690889556	category	0	13535;23345;23464;25662
user_10007	1690889568	product	0	13535;23345;23464;25662
user_10007	1690889588	category	0	13535;23345;23464;25662
user_10007	1690889594	category	0	13535;23345;23464;25662
user_10007	1690889604	search	0	13535;23345;23464;25662
user_10007	1690889639	category	0	13535;23345;23464;25662
user_10007	1690889652	cart	25000.0	13535;23345;23464;25662
user_10007	1690889663	category	0	13535;23345;23464;25662
user_10007	1690889667	product	0	13535;23345;23464;25662
user_10007	1690889703	product	0	13535;23345;23464;25662
user_10007	1690889717	search	0	13535;23345;23464;25662
user_10007	1690889759	search	0	13535;23345;23464;25662
user_10007	1690889791	product	0	13535;23345;23464;25662
user_10007	1690889798	search	0	13535;23345;23464;25662
user_10007	1690889809	product	0	13535;23345;23464;25662
user_10007	1690889825	category	0	13535;23345;23464;25662
user_10007	1690889828	cart	26700.0	13535;23345;23464;25662
user_10007	1691149055	product	0	13535;23345;23464;25662
user_10007	1691149057	product	0	13535;23345;23464;25662
user_10007	1691149088	cart	6470.0	13535;23345;23464;25662
user_10007	1691149097	category	0	13535;23345;23464;25662
user_10007	1691149100	product	0	13535;23345;23464;25662
user_10007	1691149102	search	0	13535;23345;23464;25662
user_10007	1691149103	category	0	13535;23345;23464;25662
user_10007	1691149125	product	0	13535;23345;23464;25662
user_10007	1691149159	cart	17400.0	13535;23345;23464;25662
user_10007	1691149185	category	0	13535;23345;23464;25662
user_10007	1691149200	product	0	13535;23345;23464;25662
user_10007	1691149212	search	0	13535;23345;23464;25662
user_10007	1691149227	product	0	13535;23345;23464;25662
user_10007	1691149265	cart	21700.0	13535;23345;23464;25662
user_10007	1691149268	category	0	13535;23345;23464;25662
user_10007	1691149293	search	0	13535;23345;23464;25662
user_10007	1691149307	product	0	13535;23345;23464;25662
user_10007	1691149318	cart	13500.0	13535;23345;23464;25662
user_10007	1691235766	search	0	13535;23345;23464;25662
user_10007	1691235789	search	0	13535;23345;23464;25662
user_10007	1691235818	product	0	13535;23345;23464;25662
user_10007	1691235831	product	0	13535;23345;23464;25662
user_10007	1691235836	category	0	13535;23345;23464;25662
user_10007	1691235851	product	0	13535;23345;23464;25662
user_10007	1691235872	mainpage	0	13535;23345;23464;25662
user_10007	1691235875	category	0	13535;23345;23464;25662
user_10007	1691235887	search	0	13535;23345;23464;25662
user_10007	1691235894	product	0	13535;23345;23464;25662
user_10007	1691235903	cart	24300.0	13535;23345;23464;25662
user_10007	1691235915	checkout	24300.0	13535;23345;23464;25662
user_10007	1691581523	search	0	13535;23345;23464;25662
user_10007	1691581533	category	0	13535;23345;23464;25662
user_10007	1691581534	mainpage	0	13535;23345;23464;25662
user_10007	1691581555	product	0	13535;23345;23464;25662
user_10007	1691754371	mainpage	0	13535;23345;23464;25662
user_10007	1691754389	product	0	13535;23345;23464;25662
user_10007	1691754401	cart	24000.0	13535;23345;23464;25662
user_10007	1692100014	product	0	13535;23345;23464;25662
user_10007	1692100050	product	0	13535;23345;23464;25662
user_10007	1692100070	category	0	13535;23345;23464;25662
user_10007	1692272880	search	0	13535;23345;23464;25662
user_10007	1692272886	product	0	13535;23345;23464;25662
user_10007	1692272905	mainpage	0	13535;23345;23464;25662
user_10007	1692359318	category	0	13535;23345;23464;25662
user_10007	1692359328	search	0	13535;23345;23464;25662
user_10007	1692359338	product	0	13535;23345;23464;25662
