Club Logo,Preferred Foot,Flag,Work Rate,Weak Foot,Club,Contract Valid Until,Overall,International Reputation,Height,Photo,Potential,Nationality,Name,ID,Value,Body Type,Wage,Skill Moves,Real Face,Position,Weight,Special,Age
https://cdn.sofifa.net/teams/480/30.png,Right,https://cdn.sofifa.net/flags/ar.png,High/ Medium,4.0,Rayo Vallecano,2023,79.0,1.0,180cm,https://cdn.sofifa.net/players/173/030/23_60.png,79.0,Argentina,Ó. Trejo,173030.0,€8M,Normal (170-185),€25K,,Yes,"<span class=""pos pos18"">CAM",79kg,2171.0,34.0
https://cdn.sofifa.net/teams/32/30.png,Left,https://cdn.sofifa.net/flags/de.png,High/ Medium,4.0,Bayer 04 Leverkusen,2024,81.0,2.0,183cm,https://cdn.sofifa.net/players/211/748/23_60.png,81.0,Germany,K. Demirbay,211748.0,€25.5M,Normal (170-185),€65K,4.0,Yes,"<span class=""pos pos11"">LDM",71kg,2171.0,28.0
https://cdn.sofifa.net/teams/21/30.png,Left,https://cdn.sofifa.net/flags/ca.png,High/ Low,4.0,FC Bayern München,2025,84.0,3.0,185cm,https://cdn.sofifa.net/players/234/396/23_60.png,89.0,Canada,A. Davies,234396.0,€60.5M,Unique,€59K,4.0,Yes,"<span class=""pos pos7"">LB",77kg,2170.0,21.0
https://cdn.sofifa.net/teams/240/30.png,Right,https://cdn.sofifa.net/flags/dk.png,Medium/ Medium,3.0,Atlético de Madrid,2023,79.0,2.0,181cm,https://cdn.sofifa.net/players/172/522/23_60.png,79.0,Denmark,D. Wass,172522.0,€11M,Normal (170-185),€55K,3.0,Yes,"<span class=""pos pos28"">SUB",74kg,2170.0,33.0
https://cdn.sofifa.net/teams/39/30.png,Left,https://cdn.sofifa.net/flags/nl.png,Medium/ Medium,2.0,Atalanta,2025,80.0,2.0,183cm,https://cdn.sofifa.net/players/240/679/23_60.png,84.0,Netherlands,T. Koopmeiners,240679.0,€30M,Normal (170-185),€49K,3.0,No,"<span class=""pos pos15"">LCM",77kg,2170.0,24.0
https://cdn.sofifa.net/teams/219/30.png,Right,https://cdn.sofifa.net/flags/fr.png,Medium/ Medium,3.0,Olympique de Marseille,2025,79.0,2.0,177cm,https://cdn.sofifa.net/players/201/519/23_60.png,79.0,France,J. Veretout,201519.0,€15M,Normal (170-185),€42K,3.0,Yes,"<span class=""pos pos28"">SUB",67kg,2170.0,29.0
https://cdn.sofifa.net/teams/45/30.png,Right,https://cdn.sofifa.net/flags/fr.png,Medium/ Low,4.0,Juventus,2026,85.0,4.0,191cm,https://cdn.sofifa.net/players/195/864/23_60.png,85.0,France,P. Pogba,195864.0,€52.5M,Unique,€165K,5.0,Yes,"<span class=""pos pos29"">RES",84kg,2170.0,29.0
https://cdn.sofifa.net/teams/481/30.png,Right,https://cdn.sofifa.net/flags/es.png,High/ Medium,2.0,Sevilla FC,2024,83.0,2.0,172cm,https://cdn.sofifa.net/players/146/536/23_60.png,83.0,Spain,Jesús Navas,146536.0,€8M,Lean (170-),€28K,4.0,Yes,"<span class=""pos pos3"">RB",60kg,2169.0,36.0
https://cdn.sofifa.net/teams/95/30.png,Right,https://cdn.sofifa.net/flags/pt.png,High/ High,4.0,Leicester City,2026,83.0,3.0,175cm,https://cdn.sofifa.net/players/210/243/23_60.png,83.0,Portugal,Ricardo Pereira,210243.0,€33M,Unique,€105K,3.0,Yes,"<span class=""pos pos3"">RB",70kg,2168.0,28.0
https://cdn.sofifa.net/teams/9/30.png,Right,https://cdn.sofifa.net/flags/br.png,Medium/ High,2.0,Liverpool,2026,87.0,3.0,188cm,https://cdn.sofifa.net/players/209/499/23_60.png,88.0,Brazil,Fabinho,209499.0,€77M,,€185K,3.0,Yes,"<span class=""pos pos10"">CDM",78kg,2165.0,28.0
,Left,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,4.0,Atlético de Madrid,2026,80.0,3.0,184cm,https://cdn.sofifa.net/players/208/421/23_60.png,81.0,Spain,Saúl,208421.0,€24M,Lean (170-185),€58K,3.0,Yes,"<span class=""pos pos28"">SUB",75kg,2163.0,27.0
https://cdn.sofifa.net/teams/44/30.png,Right,https://cdn.sofifa.net/flags/ar.png,High/ Medium,4.0,Inter,2026,86.0,3.0,174cm,https://cdn.sofifa.net/players/231/478/23_60.png,90.0,Argentina,L. Martínez,231478.0,€98.5M,Unique,€110K,4.0,Yes,"<span class=""pos pos26"">LS",72kg,2163.0,24.0
https://cdn.sofifa.net/teams/483/30.png,Right,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,4.0,Villarreal CF,2024,86.0,2.0,182cm,https://cdn.sofifa.net/players/189/513/23_60.png,86.0,Spain,Parejo,189513.0,€42M,Normal (170-185),€64K,3.0,Yes,"<span class=""pos pos15"">LCM",74kg,2162.0,33.0
https://cdn.sofifa.net/teams/18/30.png,Left,https://cdn.sofifa.net/flags/ar.png,High/ Medium,3.0,Tottenham Hotspur,2025,,1.0,177cm,https://cdn.sofifa.net/players/226/226/23_60.png,83.0,Argentina,G. Lo Celso,226226.0,€31.5M,Normal (170-185),€100K,4.0,Yes,"<span class=""pos pos29"">RES",68kg,2162.0,26.0
https://cdn.sofifa.net/teams/9/30.png,Right,https://cdn.sofifa.net/flags/br.png,High/ High,4.0,Liverpool,2023,83.0,3.0,181cm,https://cdn.sofifa.net/players/201/942/23_60.png,83.0,Brazil,Roberto Firmino,201942.0,€35.5M,Unique,€150K,5.0,Yes,,76kg,2161.0,30.0
https://cdn.sofifa.net/teams/110374/30.png,Left,https://cdn.sofifa.net/flags/it.png,Medium/ Medium,3.0,Fiorentina,2024,80.0,2.0,185cm,https://cdn.sofifa.net/players/201/389/23_60.png,80.0,Italy,C. Biraghi,201389.0,€18.5M,Normal (185+),€58K,3.0,No,"<span class=""pos pos7"">LB",78kg,2159.0,29.0
https://cdn.sofifa.net/teams/11/30.png,Right,https://cdn.sofifa.net/flags/pt.png,High/ Low,4.0,Manchester United,2023,90.0,5.0,187cm,https://cdn.sofifa.net/players/020/801/23_60.png,90.0,Portugal,Cristiano Ronaldo,20801.0,€41M,Unique,€220K,5.0,Yes,"<span class=""pos pos25"">ST",83kg,2159.0,37.0
https://cdn.sofifa.net/teams/243/30.png,Left,https://cdn.sofifa.net/flags/fr.png,High/ High,5.0,Real Madrid CF,2025,83.0,1.0,180cm,https://cdn.sofifa.net/players/228/618/23_60.png,84.0,France,F. Mendy,228618.0,€38M,Unique,€170K,4.0,Yes,"<span class=""pos pos7"">LB",73kg,2158.0,27.0
https://cdn.sofifa.net/teams/73/30.png,Right,https://cdn.sofifa.net/flags/br.png,High/ Medium,5.0,Paris Saint-Germain,2025,89.0,5.0,175cm,https://cdn.sofifa.net/players/190/871/23_60.png,89.0,Brazil,Neymar Jr,190871.0,€99.5M,Unique,€200K,5.0,Yes,"<span class=""pos pos27"">LW",68kg,2157.0,30.0
https://cdn.sofifa.net/teams/32/30.png,Right,https://cdn.sofifa.net/flags/de.png,High/ High,4.0,Bayer 04 Leverkusen,2026,81.0,2.0,187cm,https://cdn.sofifa.net/players/212/242/23_60.png,82.0,Germany,R. Andrich,212242.0,€26.5M,Normal (185+),€57K,3.0,Yes,"<span class=""pos pos9"">RDM",,2156.0,27.0
https://cdn.sofifa.net/teams/22/30.png,Right,https://cdn.sofifa.net/flags/de.png,High/ Medium,4.0,Borussia Dortmund,2023,85.0,4.0,180cm,https://cdn.sofifa.net/players/188/350/23_60.png,85.0,Germany,M. Reus,188350.0,€33.5M,Unique,€78K,4.0,Yes,"<span class=""pos pos18"">CAM",71kg,2154.0,33.0
https://cdn.sofifa.net/teams/175/30.png,Left,https://cdn.sofifa.net/flags/de.png,High/ Medium,2.0,VfL Wolfsburg,2026,80.0,2.0,184cm,https://cdn.sofifa.net/players/206/511/23_60.png,81.0,Germany,M. Arnold,206511.0,€20.5M,Normal (170-185),€51K,3.0,Yes,"<span class=""pos pos9"">RDM",74kg,2154.0,28.0
https://cdn.sofifa.net/teams/5/30.png,Right,https://cdn.sofifa.net/flags/fr.png,Medium/ High,3.0,Chelsea,2023,89.0,,168cm,https://cdn.sofifa.net/players/215/914/23_60.png,89.0,France,N. Kanté,215914.0,€72M,Unique,€220K,,Yes,"<span class=""pos pos13"">RCM",70kg,2154.0,31.0
https://cdn.sofifa.net/teams/9/30.png,Left,https://cdn.sofifa.net/flags/gb-sct.png,High/ High,2.0,Liverpool,2026,87.0,3.0,178cm,https://cdn.sofifa.net/players/216/267/23_60.png,87.0,Scotland,A. Robertson,216267.0,€72M,Unique,€185K,3.0,Yes,"<span class=""pos pos7"">LB",64kg,2154.0,28.0
https://cdn.sofifa.net/teams/47/30.png,Right,https://cdn.sofifa.net/flags/it.png,High/ Medium,4.0,AC Milan,2025,79.0,3.0,173cm,https://cdn.sofifa.net/players/203/551/23_60.png,79.0,Italy,A. Florenzi,203551.0,€12.5M,Unique,€60K,3.0,Yes,"<span class=""pos pos28"">SUB",67kg,2154.0,31.0
https://cdn.sofifa.net/teams/697/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,Medium/ Medium,3.0,LA Galaxy,2023,81.0,3.0,183cm,https://cdn.sofifa.net/players/013/743/17_60.png,81.0,England,17 S. Gerrard,13743.0,€1.4M,Normal (170-185),€10K,3.0,Yes,"<span class=""pos pos29"">RES",83kg,2154.0,36.0
https://cdn.sofifa.net/teams/240/30.png,Right,https://cdn.sofifa.net/flags/be.png,High/ High,4.0,Atlético de Madrid,2024,85.0,3.0,185cm,https://cdn.sofifa.net/players/208/418/23_60.png,85.0,Belgium,Y. Carrasco,208418.0,€54.5M,Lean (185+),€90K,4.0,Yes,"<span class=""pos pos16"">LM",73kg,2153.0,28.0
https://cdn.sofifa.net/teams/112139/30.png,Left,https://cdn.sofifa.net/flags/br.png,High/ Low,4.0,Al Nassr,2024,82.0,2.0,190cm,https://cdn.sofifa.net/players/212/523/23_60.png,82.0,Brazil,Anderson Talisca,212523.0,€31M,Unique,€64K,4.0,No,"<span class=""pos pos21"">CF",80kg,2152.0,28.0
https://cdn.sofifa.net/teams/243/30.png,Right,https://cdn.sofifa.net/flags/es.png,High/ Medium,4.0,Real Madrid CF,2024,81.0,2.0,173cm,https://cdn.sofifa.net/players/208/618/23_60.png,81.0,Spain,Lucas Vázquez,208618.0,€18.5M,Normal (170-185),€140K,4.0,Yes,"<span class=""pos pos28"">SUB",,2152.0,31.0
https://cdn.sofifa.net/teams/112540/30.png,Right,https://cdn.sofifa.net/flags/br.png,High/ Medium,3.0,Shanghai Port FC,2024,81.0,3.0,179cm,https://cdn.sofifa.net/players/188/152/23_60.png,81.0,Brazil,Oscar,188152.0,€25M,Lean (170-185),€28K,,Yes,"<span class=""pos pos28"">SUB",70kg,2152.0,30.0
https://cdn.sofifa.net/teams/240/30.png,Left,https://cdn.sofifa.net/flags/br.png,High/ Medium,3.0,,2025,80.0,1.0,173cm,https://cdn.sofifa.net/players/251/573/23_60.png,85.0,Brazil,Renan Lodi,251573.0,€29.5M,Lean (170-185),€46K,4.0,Yes,"<span class=""pos pos28"">SUB",68kg,2151.0,24.0
https://cdn.sofifa.net/teams/206/30.png,Right,https://cdn.sofifa.net/flags/it.png,High/ High,,Hellas Verona,2024,78.0,1.0,180cm,https://cdn.sofifa.net/players/195/272/23_60.png,78.0,Italy,M. Faraoni,195272.0,€12M,Normal (170-185),€27K,3.0,No,"<span class=""pos pos12"">RM",71kg,2151.0,30.0
https://cdn.sofifa.net/teams/70/30.png,Right,https://cdn.sofifa.net/flags/fr.png,High/ Medium,5.0,Montpellier Hérault SC,2026,81.0,2.0,172cm,https://cdn.sofifa.net/players/205/686/23_60.png,81.0,France,T. Savanier,205686.0,€25M,Normal (170-185),€33K,4.0,No,"<span class=""pos pos18"">CAM",69kg,2150.0,30.0
https://cdn.sofifa.net/teams/116361/30.png,Right,https://cdn.sofifa.net/flags/ro.png,Medium/ Medium,4.0,Wuhan Three Towns,2027,79.0,2.0,170cm,https://cdn.sofifa.net/players/212/207/23_60.png,79.0,Romania,N. Stanciu,212207.0,,Normal (170-),€26K,4.0,Yes,"<span class=""pos pos15"">LCM",63kg,2150.0,29.0
https://cdn.sofifa.net/teams/73/30.png,Right,https://cdn.sofifa.net/flags/ar.png,Medium/ Medium,4.0,Paris Saint-Germain,2024,80.0,,180cm,https://cdn.sofifa.net/players/207/439/23_60.png,80.0,Argentina,L. Paredes,207439.0,€18.5M,Normal (170-185),€79K,4.0,Yes,"<span class=""pos pos29"">RES",75kg,2150.0,28.0
https://cdn.sofifa.net/teams/17/30.png,Right,https://cdn.sofifa.net/flags/gb-eng.png,High/ High,3.0,Southampton,2026,81.0,2.0,173cm,https://cdn.sofifa.net/players/205/569/23_60.png,82.0,England,J. Ward-Prowse,205569.0,€29.5M,Normal (170-185),€69K,3.0,Yes,"<span class=""pos pos13"">RCM",66kg,2149.0,27.0
https://cdn.sofifa.net/teams/1876/30.png,Right,https://cdn.sofifa.net/flags/ar.png,High/ Low,5.0,River Plate,2023,77.0,1.0,170cm,https://cdn.sofifa.net/players/215/071/23_60.png,77.0,Argentina,M. Casco,215071.0,€3.9M,Stocky (170-),€17K,3.0,No,"<span class=""pos pos3"">RB",69kg,2148.0,34.0
https://cdn.sofifa.net/teams/230/30.png,Right,https://cdn.sofifa.net/flags/be.png,Medium/ Low,3.0,Royal Antwerp FC,2023,76.0,3.0,177cm,https://cdn.sofifa.net/players/178/518/23_60.png,,Belgium,R. Nainggolan,178518.0,€3.5M,Unique,€22K,3.0,Yes,"<span class=""pos pos13"">RCM",89kg,2147.0,34.0
https://cdn.sofifa.net/teams/243/30.png,Right,https://cdn.sofifa.net/flags/fr.png,Medium/ Medium,4.0,Real Madrid CF,2023,91.0,4.0,185cm,https://cdn.sofifa.net/players/165/153/23_60.png,91.0,France,K. Benzema,165153.0,€64M,Normal (170-185),€450K,4.0,Yes,"<span class=""pos pos21"">CF",81kg,2147.0,34.0
https://cdn.sofifa.net/teams/243/30.png,Right,,Medium/ Medium,5.0,Real Madrid CF,2023,88.0,4.0,183cm,https://cdn.sofifa.net/players/182/521/23_60.png,88.0,Germany,T. Kroos,182521.0,€72M,Normal (170-185),€310K,3.0,Yes,"<span class=""pos pos15"">LCM",76kg,2147.0,32.0
https://cdn.sofifa.net/teams/21/30.png,Right,https://cdn.sofifa.net/flags/de.png,,3.0,FC Bayern München,2018,88.0,4.0,170cm,,88.0,Germany,17 P. Lahm,121939.0,€29.5M,Normal (170-),€200K,3.0,Yes,"<span class=""pos pos3"">RB",66kg,2146.0,32.0
https://cdn.sofifa.net/teams/111674/30.png,,https://cdn.sofifa.net/flags/ar.png,Medium/ Medium,4.0,Al Shabab,2023,81.0,3.0,176cm,https://cdn.sofifa.net/players/178/562/23_60.png,81.0,Argentina,É. Banega,178562.0,€12M,Normal (170-185),€47K,4.0,Yes,"<span class=""pos pos13"">RCM",78kg,2145.0,34.0
https://cdn.sofifa.net/teams/237/30.png,Right,https://cdn.sofifa.net/flags/es.png,High/ Medium,3.0,Sporting CP,2025,81.0,1.0,173cm,https://cdn.sofifa.net/players/243/576/23_60.png,87.0,,Pedro Porro,243576.0,€38.5M,Normal (170-185),€15K,3.0,No,"<span class=""pos pos2"">RWB",69kg,2144.0,22.0
https://cdn.sofifa.net/teams/206/30.png,Left,https://cdn.sofifa.net/flags/cz.png,High/ Medium,3.0,Hellas Verona,,81.0,1.0,190cm,https://cdn.sofifa.net/players/236/791/23_60.png,82.0,Czech Republic,A. Barák,236791.0,€30M,Normal (185+),€41K,4.0,No,"<span class=""pos pos20"">RF",86kg,2144.0,27.0
https://cdn.sofifa.net/teams/1/30.png,Right,https://cdn.sofifa.net/flags/gh.png,Medium/ High,3.0,Arsenal,2024,84.0,2.0,185cm,https://cdn.sofifa.net/players/209/989/23_60.png,84.0,Ghana,T. Partey,209989.0,€36M,Lean (185+),€115K,3.0,Yes,"<span class=""pos pos13"">RCM",77kg,2143.0,29.0
https://cdn.sofifa.net/teams/243/30.png,Right,https://cdn.sofifa.net/flags/fr.png,Medium/ High,3.0,Real Madrid CF,2028,82.0,2.0,187cm,https://cdn.sofifa.net/players/241/637/23_60.png,89.0,France,A. Tchouaméni,241637.0,€61.5M,Lean (185+),€145K,3.0,No,"<span class=""pos pos28"">SUB",81kg,2142.0,22.0
https://cdn.sofifa.net/teams/45/30.png,Left,https://cdn.sofifa.net/flags/ar.png,High/ Medium,2.0,Juventus,2023,84.0,4.0,180cm,https://cdn.sofifa.net/players/183/898/23_60.png,84.0,Argentina,Á. Di María,183898.0,€20M,Unique,€160K,5.0,Yes,"<span class=""pos pos23"">RW",69kg,2142.0,34.0
https://cdn.sofifa.net/teams/240/30.png,Left,https://cdn.sofifa.net/flags/br.png,High/ Medium,3.0,,2019,85.0,3.0,182cm,https://cdn.sofifa.net/players/164/169/19_60.png,85.0,Brazil,19 Filipe Luís,164169.0,€21.5M,Lean (170-185),€80K,3.0,Yes,"<span class=""pos pos7"">LB",74kg,2141.0,32.0
https://cdn.sofifa.net/teams/5/30.png,Right,https://cdn.sofifa.net/flags/hr.png,High/ High,4.0,Chelsea,2024,84.0,3.0,176cm,https://cdn.sofifa.net/players/207/410/23_60.png,84.0,Croatia,M. Kovačić,207410.0,€42M,Normal (170-185),€155K,4.0,Yes,"<span class=""pos pos28"">SUB",80kg,2141.0,28.0
https://cdn.sofifa.net/teams/18/30.png,Right,https://cdn.sofifa.net/flags/kr.png,High/ Medium,5.0,Tottenham Hotspur,2025,89.0,4.0,183cm,https://cdn.sofifa.net/players/200/104/23_60.png,89.0,Korea Republic,H. Son,200104.0,€101M,Unique,€240K,4.0,Yes,"<span class=""pos pos27"">LW",78kg,2141.0,29.0
https://cdn.sofifa.net/teams/240/30.png,Right,https://cdn.sofifa.net/flags/ar.png,High/ Medium,4.0,Atlético de Madrid,2026,83.0,2.0,171cm,https://cdn.sofifa.net/players/214/997/23_60.png,84.0,Argentina,Á. Correa,214997.0,€42.5M,Normal (170-185),€80K,4.0,Yes,"<span class=""pos pos28"">SUB",70kg,2140.0,27.0
https://cdn.sofifa.net/teams/5/30.png,Left,https://cdn.sofifa.net/flags/es.png,High/ Low,3.0,Chelsea,2023,79.0,2.0,188cm,https://cdn.sofifa.net/players/192/638/23_60.png,79.0,,Marcos Alonso,192638.0,€12.5M,Lean (185+),€95K,3.0,Yes,,,2138.0,31.0
https://cdn.sofifa.net/teams/73/30.png,Right,https://cdn.sofifa.net/flags/es.png,High/ Medium,3.0,Paris Saint-Germain,2023,84.0,4.0,184cm,https://cdn.sofifa.net/players/155/862/23_60.png,84.0,Spain,Sergio Ramos,155862.0,€7.5M,Unique,€75K,3.0,Yes,"<span class=""pos pos4"">RCB",82kg,2137.0,36.0
https://cdn.sofifa.net/teams/241/30.png,Right,https://cdn.sofifa.net/flags/ba.png,Medium/ Medium,4.0,FC Barcelona,2024,81.0,3.0,178cm,https://cdn.sofifa.net/players/180/206/23_60.png,81.0,Bosnia and Herzegovina,M. Pjanić,180206.0,€20M,Normal (170-185),€145K,3.0,Yes,"<span class=""pos pos28"">SUB",72kg,2137.0,32.0
https://cdn.sofifa.net/teams/2/30.png,Right,https://cdn.sofifa.net/flags/ar.png,High/ High,4.0,Aston Villa,2026,80.0,3.0,172cm,https://cdn.sofifa.net/players/226/162/23_60.png,82.0,Argentina,E. Buendía,226162.0,€26.5M,Stocky (170-185),€84K,4.0,Yes,"<span class=""pos pos28"">SUB",65kg,2136.0,25.0
https://cdn.sofifa.net/teams/52/30.png,Right,https://cdn.sofifa.net/flags/br.png,High/ Medium,3.0,Roma,2016,77.0,3.0,184cm,https://cdn.sofifa.net/players/135/455/16_60.png,77.0,Brazil,16 Maicon,135455.0,€2.9M,Normal (170-185),€70K,2.0,Yes,"<span class=""pos pos28"">SUB",,2136.0,33.0
https://cdn.sofifa.net/teams/48/30.png,Right,https://cdn.sofifa.net/flags/it.png,Medium/ Medium,3.0,Napoli,2026,82.0,2.0,183cm,https://cdn.sofifa.net/players/217/870/23_60.png,82.0,Italy,G. Di Lorenzo,217870.0,€27.5M,Normal (170-185),€66K,3.0,No,"<span class=""pos pos3"">RB",83kg,2135.0,28.0
https://cdn.sofifa.net/teams/18/30.png,Right,https://cdn.sofifa.net/flags/ml.png,High/ Medium,3.0,Tottenham Hotspur,2026,81.0,1.0,182cm,https://cdn.sofifa.net/players/236/480/23_60.png,86.0,Mali,Y. Bissouma,236480.0,€34.5M,Lean (170-185),€88K,4.0,Yes,"<span class=""pos pos28"">SUB",80kg,2135.0,25.0
https://cdn.sofifa.net/teams/436/30.png,Right,https://cdn.sofifa.net/flags/sk.png,High/ Medium,5.0,Trabzonspor,2023,80.0,3.0,183cm,https://cdn.sofifa.net/players/171/877/23_60.png,80.0,Slovakia,M. Hamšík,171877.0,€9.5M,Normal (170-185),€45K,4.0,Yes,"<span class=""pos pos15"">LCM",73kg,2135.0,34.0
https://cdn.sofifa.net/teams/243/30.png,Left,https://cdn.sofifa.net/flags/br.png,High/ Low,4.0,Real Madrid CF,2022,79.0,4.0,174cm,https://cdn.sofifa.net/players/176/676/22_60.png,,Brazil,22 Marcelo,176676.0,€9M,Unique,€125K,5.0,Yes,"<span class=""pos pos28"">SUB",75kg,2134.0,33.0
https://cdn.sofifa.net/teams/112540/30.png,Left,https://cdn.sofifa.net/flags/br.png,High/ Low,3.0,Shanghai Port FC,2023,80.0,4.0,180cm,https://cdn.sofifa.net/players/189/362/21_60.png,80.0,Brazil,21 Hulk,189362.0,€13M,Stocky (170-185),€20K,4.0,Yes,"<span class=""pos pos27"">LW",85kg,2134.0,33.0
https://cdn.sofifa.net/teams/448/30.png,Right,https://cdn.sofifa.net/flags/es.png,Medium/ Medium,3.0,,2023,80.0,2.0,184cm,https://cdn.sofifa.net/players/171/579/23_60.png,80.0,Spain,Raúl García,171579.0,€9M,Normal (170-185),€28K,3.0,Yes,"<span class=""pos pos28"">SUB",83kg,2133.0,35.0
https://cdn.sofifa.net/teams/10/30.png,Right,https://cdn.sofifa.net/flags/es.png,Medium/ High,4.0,Manchester City,2027,87.0,3.0,191cm,https://cdn.sofifa.net/players/231/866/23_60.png,89.0,Spain,Rodri,231866.0,€88.5M,Normal (185+),€200K,3.0,Yes,,82kg,2133.0,26.0
https://cdn.sofifa.net/teams/47/30.png,Left,https://cdn.sofifa.net/flags/it.png,High/ Medium,4.0,AC Milan,2025,76.0,1.0,188cm,https://cdn.sofifa.net/players/252/060/23_60.png,85.0,Italy,T. Pobega,252060.0,€17M,Normal (185+),€45K,3.0,No,"<span class=""pos pos28"">SUB",78kg,2133.0,22.0
https://cdn.sofifa.net/teams/1/30.png,Left,https://cdn.sofifa.net/flags/ua.png,High/ Medium,3.0,Arsenal,2027,79.0,2.0,175cm,https://cdn.sofifa.net/players/227/813/23_60.png,82.0,Ukraine,O. Zinchenko,227813.0,€21.5M,Lean (170-185),€73K,3.0,Yes,"<span class=""pos pos7"">LB",64kg,2133.0,25.0
https://cdn.sofifa.net/teams/234/30.png,Right,https://cdn.sofifa.net/flags/ar.png,High/ High,4.0,SL Benfica,2027,78.0,1.0,180cm,https://cdn.sofifa.net/players/247/090/23_60.png,87.0,Argentina,E. Fernández,247090.0,€31.5M,Normal (170-185),€12K,3.0,No,"<span class=""pos pos15"">LCM",77kg,2133.0,21.0
https://cdn.sofifa.net/teams/5/30.png,Left,https://cdn.sofifa.net/flags/es.png,High/ High,3.0,Chelsea,2028,81.0,1.0,172cm,https://cdn.sofifa.net/players/239/231/23_60.png,85.0,Spain,Cucurella,239231.0,€34.5M,Normal (170-185),€90K,3.0,Yes,"<span class=""pos pos28"">SUB",66kg,2132.0,23.0
https://cdn.sofifa.net/teams/472/30.png,Right,https://cdn.sofifa.net/flags/es.png,High/ Medium,,Unión Deportiva Las Palmas,2026,80.0,2.0,171cm,https://cdn.sofifa.net/players/198/164/23_60.png,80.0,Spain,Jonathan Viera,198164.0,€16.5M,Lean (170-185),€14K,4.0,Yes,"<span class=""pos pos18"">CAM",67kg,2131.0,32.0
https://cdn.sofifa.net/teams/481/30.png,Right,https://cdn.sofifa.net/flags/hr.png,Medium/ Medium,4.0,Sevilla FC,2024,82.0,3.0,184cm,https://cdn.sofifa.net/players/168/651/23_60.png,82.0,Croatia,I. Rakitić,168651.0,€14M,,€39K,3.0,Yes,"<span class=""pos pos28"">SUB",78kg,2131.0,34.0
https://cdn.sofifa.net/teams/19/30.png,Left,https://cdn.sofifa.net/flags/ci.png,High/ Medium,4.0,West Ham United,2027,78.0,2.0,179cm,https://cdn.sofifa.net/players/215/798/23_60.png,81.0,Côte d'Ivoire,M. Cornet,215798.0,€18.5M,Lean (170-185),€63K,3.0,Yes,"<span class=""pos pos28"">SUB",69kg,2130.0,25.0
https://cdn.sofifa.net/teams/241/30.png,Left,https://cdn.sofifa.net/flags/br.png,High/ High,4.0,FC Barcelona,2027,83.0,2.0,176cm,https://cdn.sofifa.net/players/233/419/23_60.png,86.0,Brazil,Raphinha,233419.0,€48M,Lean (170-185),€180K,4.0,Yes,"<span class=""pos pos28"">SUB",68kg,2129.0,25.0
https://cdn.sofifa.net/teams/45/30.png,Right,https://cdn.sofifa.net/flags/br.png,Medium/ Medium,3.0,Juventus,2025,80.0,2.0,171cm,https://cdn.sofifa.net/players/230/658/23_60.png,82.0,Brazil,Arthur,230658.0,€26.5M,Unique,€100K,4.0,Yes,"<span class=""pos pos28"">SUB",73kg,2129.0,25.0
https://cdn.sofifa.net/teams/5/30.png,Right,https://cdn.sofifa.net/flags/it.png,Medium/ Medium,3.0,Chelsea,2023,85.0,2.0,180cm,https://cdn.sofifa.net/players/205/498/23_60.png,85.0,Italy,,205498.0,€51.5M,Lean (170-185),€165K,3.0,Yes,"<span class=""pos pos15"">LCM",68kg,2128.0,30.0
https://cdn.sofifa.net/teams/2/30.png,Left,https://cdn.sofifa.net/flags/gb-sct.png,High/ High,2.0,Aston Villa,2025,79.0,2.0,178cm,https://cdn.sofifa.net/players/210/881/23_60.png,80.0,Scotland,J. McGinn,210881.0,€20M,Normal (170-185),€83K,3.0,Yes,"<span class=""pos pos13"">RCM",68kg,2127.0,27.0
